code,region,grupos_de_usuarios_e_importe,periodo,total
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2006,39.955
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2005,30.609
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2004,30.613
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2003,34.840
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2002,65.246
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2001,47.342
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2000,42.840
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2022,34.287
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2020,18.268
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2018,18.170
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2016,17.943
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2014,17.915
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2013,17.732
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2012,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2011,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2010,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2009,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2008,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2007,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2006,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2005,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2004,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2003,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2002,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2001,..
13,"Madrid, Comunidad de",Longitud de la red de suministro (km),2000,..
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,107.767
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,105.007
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,103.322
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,103.973
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,100.916
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,99.241
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,106.673
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,107.581
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,106.829
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,113.497
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,112.893
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,114.106
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,120.262
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,123.073
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,117.347
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,102.649
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,102.426
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,100.637
14,"Murcia, Región de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,73.847
14,"Murcia, Región de",- Sectores económicos,2022,28.294
14,"Murcia, Región de",- Sectores económicos,2020,16.840
14,"Murcia, Región de",- Sectores económicos,2018,17.254
14,"Murcia, Región de",- Sectores económicos,2016,24.450
14,"Murcia, Región de",- Sectores económicos,2014,24.253
14,"Murcia, Región de",- Sectores económicos,2013,26.810
14,"Murcia, Región de",- Sectores económicos,2012,21.542
14,"Murcia, Región de",- Sectores económicos,2011,18.851
14,"Murcia, Región de",- Sectores económicos,2010,14.881
14,"Murcia, Región de",- Sectores económicos,2009,17.377
14,"Murcia, Región de",- Sectores económicos,2008,22.335
14,"Murcia, Región de",- Sectores económicos,2007,22.730
14,"Murcia, Región de",- Sectores económicos,2006,28.123
14,"Murcia, Región de",- Sectores económicos,2005,35.274
14,"Murcia, Región de",- Sectores económicos,2004,30.289
14,"Murcia, Región de",- Sectores económicos,2003,19.211
14,"Murcia, Región de",- Sectores económicos,2002,21.349
14,"Murcia, Región de",- Sectores económicos,2001,25.316
14,"Murcia, Región de",- Sectores económicos,2000,7.910
14,"Murcia, Región de",- Hogares,2022,73.373
14,"Murcia, Región de",- Hogares,2020,82.356
14,"Murcia, Región de",- Hogares,2018,80.697
14,"Murcia, Región de",- Hogares,2016,70.513
14,"Murcia, Región de",- Hogares,2014,67.354
14,"Murcia, Región de",- Hogares,2013,66.088
14,"Murcia, Región de",- Hogares,2012,77.271
14,"Murcia, Región de",- Hogares,2011,81.208
14,"Murcia, Región de",- Hogares,2010,84.266
14,"Murcia, Región de",- Hogares,2009,87.384
14,"Murcia, Región de",- Hogares,2008,81.921
14,"Murcia, Región de",- Hogares,2007,82.897
14,"Murcia, Región de",- Hogares,2006,82.941
14,"Murcia, Región de",- Hogares,2005,78.941
14,"Murcia, Región de",- Hogares,2004,76.110
14,"Murcia, Región de",- Hogares,2003,68.947
14,"Murcia, Región de",- Hogares,2002,65.186
14,"Murcia, Región de",- Hogares,2001,66.127
14,"Murcia, Región de",- Hogares,2000,61.007
14,"Murcia, Región de",- Consumos municipales,2022,6.100
14,"Murcia, Región de",- Consumos municipales,2020,5.811
14,"Murcia, Región de",- Consumos municipales,2018,5.371
14,"Murcia, Región de",- Consumos municipales,2016,9.010
14,"Murcia, Región de",- Consumos municipales,2014,9.309
14,"Murcia, Región de",- Consumos municipales,2013,6.343
14,"Murcia, Región de",- Consumos municipales,2012,7.860
14,"Murcia, Región de",- Consumos municipales,2011,7.522
14,"Murcia, Región de",- Consumos municipales,2010,7.682
14,"Murcia, Región de",- Consumos municipales,2009,8.736
14,"Murcia, Región de",- Consumos municipales,2008,8.637
14,"Murcia, Región de",- Consumos municipales,2007,8.479
14,"Murcia, Región de",- Consumos municipales,2006,9.198
14,"Murcia, Región de",- Consumos municipales,2005,8.858
14,"Murcia, Región de",- Consumos municipales,2004,10.948
14,"Murcia, Región de",- Consumos municipales,2003,14.491
14,"Murcia, Región de",- Consumos municipales,2002,15.891
14,"Murcia, Región de",- Consumos municipales,2001,9.194
14,"Murcia, Región de",- Consumos municipales,2000,4.930
14,"Murcia, Región de",Importe facturado por el agua suministrada,2022,184.462
14,"Murcia, Región de",Importe facturado por el agua suministrada,2020,174.421
14,"Murcia, Región de",Importe facturado por el agua suministrada,2018,177.265
14,"Murcia, Región de",Importe facturado por el agua suministrada,2016,185.760
14,"Murcia, Región de",Importe facturado por el agua suministrada,2014,185.266
14,"Murcia, Región de",Importe facturado por el agua suministrada,2013,184.097
14,"Murcia, Región de",Importe facturado por el agua suministrada,2012,184.226
14,"Murcia, Región de",Importe facturado por el agua suministrada,2011,173.669
14,"Murcia, Región de",Importe facturado por el agua suministrada,2010,163.357
14,"Murcia, Región de",Importe facturado por el agua suministrada,2009,142.265
14,"Murcia, Región de",Importe facturado por el agua suministrada,2008,134.970
14,"Murcia, Región de",Importe facturado por el agua suministrada,2007,132.889
14,"Murcia, Región de",Importe facturado por el agua suministrada,2006,120.395
14,"Murcia, Región de",Importe facturado por el agua suministrada,2005,118.965
14,"Murcia, Región de",Importe facturado por el agua suministrada,2004,105.441
14,"Murcia, Región de",Importe facturado por el agua suministrada,2003,89.305
14,"Murcia, Región de",Importe facturado por el agua suministrada,2002,90.093
14,"Murcia, Región de",Importe facturado por el agua suministrada,2001,84.382
14,"Murcia, Región de",Importe facturado por el agua suministrada,2000,58.827
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2022,4.158
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2020,3.170
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2018,13.196
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2016,9.600
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2014,5.354
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2013,9.077
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2012,4.623
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2011,12.552
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2010,4.899
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2009,7.846
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2008,10.604
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2007,19.205
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2006,6.275
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2005,6.024
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2004,23.850
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2003,6.309
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2002,3.752
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2001,4.437
14,"Murcia, Región de",Importe total de la inversión en los servicios de suministro,2000,6.755
14,"Murcia, Región de",Longitud de la red de suministro (km),2022,15.678
14,"Murcia, Región de",Longitud de la red de suministro (km),2020,11.392
14,"Murcia, Región de",Longitud de la red de suministro (km),2018,11.339
14,"Murcia, Región de",Longitud de la red de suministro (km),2016,11.229
14,"Murcia, Región de",Longitud de la red de suministro (km),2014,11.043
14,"Murcia, Región de",Longitud de la red de suministro (km),2013,10.861
14,"Murcia, Región de",Longitud de la red de suministro (km),2012,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2011,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2010,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2009,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2008,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2007,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2006,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2005,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2004,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2003,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2002,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2001,..
14,"Murcia, Región de",Longitud de la red de suministro (km),2000,..
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,58.297
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,55.632
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,51.586
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,49.495
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,48.367
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,48.260
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,55.849
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,60.083
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,55.605
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,58.411
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,56.060
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,53.535
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,57.292
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,55.298
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,52.128
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,63.801
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,59.694
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,55.870
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,57.124
15,"Navarra, Comunidad Foral de",- Sectores económicos,2022,16.884
15,"Navarra, Comunidad Foral de",- Sectores económicos,2020,16.390
15,"Navarra, Comunidad Foral de",- Sectores económicos,2018,15.793
15,"Navarra, Comunidad Foral de",- Sectores económicos,2016,14.822
15,"Navarra, Comunidad Foral de",- Sectores económicos,2014,14.085
15,"Navarra, Comunidad Foral de",- Sectores económicos,2013,13.851
15,"Navarra, Comunidad Foral de",- Sectores económicos,2012,16.174
15,"Navarra, Comunidad Foral de",- Sectores económicos,2011,16.825
15,"Navarra, Comunidad Foral de",- Sectores económicos,2010,16.624
15,"Navarra, Comunidad Foral de",- Sectores económicos,2009,17.403
15,"Navarra, Comunidad Foral de",- Sectores económicos,2008,17.551
15,"Navarra, Comunidad Foral de",- Sectores económicos,2007,16.498
15,"Navarra, Comunidad Foral de",- Sectores económicos,2006,17.532
15,"Navarra, Comunidad Foral de",- Sectores económicos,2005,17.328
15,"Navarra, Comunidad Foral de",- Sectores económicos,2004,14.815
15,"Navarra, Comunidad Foral de",- Sectores económicos,2003,21.733
15,"Navarra, Comunidad Foral de",- Sectores económicos,2002,20.012
15,"Navarra, Comunidad Foral de",- Sectores económicos,2001,17.996
15,"Navarra, Comunidad Foral de",- Sectores económicos,2000,19.605
15,"Navarra, Comunidad Foral de",- Hogares,2022,31.075
15,"Navarra, Comunidad Foral de",- Hogares,2020,28.750
15,"Navarra, Comunidad Foral de",- Hogares,2018,26.798
15,"Navarra, Comunidad Foral de",- Hogares,2016,25.986
15,"Navarra, Comunidad Foral de",- Hogares,2014,25.757
15,"Navarra, Comunidad Foral de",- Hogares,2013,26.088
15,"Navarra, Comunidad Foral de",- Hogares,2012,29.374
15,"Navarra, Comunidad Foral de",- Hogares,2011,30.672
15,"Navarra, Comunidad Foral de",- Hogares,2010,28.889
15,"Navarra, Comunidad Foral de",- Hogares,2009,30.289
15,"Navarra, Comunidad Foral de",- Hogares,2008,28.878
15,"Navarra, Comunidad Foral de",- Hogares,2007,27.361
15,"Navarra, Comunidad Foral de",- Hogares,2006,28.079
15,"Navarra, Comunidad Foral de",- Hogares,2005,28.982
15,"Navarra, Comunidad Foral de",- Hogares,2004,30.745
15,"Navarra, Comunidad Foral de",- Hogares,2003,32.303
15,"Navarra, Comunidad Foral de",- Hogares,2002,30.798
15,"Navarra, Comunidad Foral de",- Hogares,2001,29.849
15,"Navarra, Comunidad Foral de",- Hogares,2000,31.599
15,"Navarra, Comunidad Foral de",- Consumos municipales,2022,10.337
15,"Navarra, Comunidad Foral de",- Consumos municipales,2020,10.492
15,"Navarra, Comunidad Foral de",- Consumos municipales,2018,8.995
15,"Navarra, Comunidad Foral de",- Consumos municipales,2016,8.687
15,"Navarra, Comunidad Foral de",- Consumos municipales,2014,8.525
15,"Navarra, Comunidad Foral de",- Consumos municipales,2013,8.321
15,"Navarra, Comunidad Foral de",- Consumos municipales,2012,10.301
15,"Navarra, Comunidad Foral de",- Consumos municipales,2011,12.586
15,"Navarra, Comunidad Foral de",- Consumos municipales,2010,10.092
15,"Navarra, Comunidad Foral de",- Consumos municipales,2009,10.719
15,"Navarra, Comunidad Foral de",- Consumos municipales,2008,9.631
15,"Navarra, Comunidad Foral de",- Consumos municipales,2007,9.676
15,"Navarra, Comunidad Foral de",- Consumos municipales,2006,11.681
15,"Navarra, Comunidad Foral de",- Consumos municipales,2005,8.988
15,"Navarra, Comunidad Foral de",- Consumos municipales,2004,6.568
15,"Navarra, Comunidad Foral de",- Consumos municipales,2003,9.765
15,"Navarra, Comunidad Foral de",- Consumos municipales,2002,8.884
15,"Navarra, Comunidad Foral de",- Consumos municipales,2001,8.025
15,"Navarra, Comunidad Foral de",- Consumos municipales,2000,5.920
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2022,46.411
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2020,37.225
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2018,39.488
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2016,35.516
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2014,35.613
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2013,35.222
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2012,38.918
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2011,38.095
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2010,38.085
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2009,37.321
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2008,32.830
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2007,34.462
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2006,34.195
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2005,30.477
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2004,27.828
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2003,28.072
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2002,22.554
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2001,18.821
15,"Navarra, Comunidad Foral de",Importe facturado por el agua suministrada,2000,18.547
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2022,7.659
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2020,5.704
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2018,8.636
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2016,2.733
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2014,2.426
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2013,1.494
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2012,5.429
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2011,2.712
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2010,3.720
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2009,4.540
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2008,4.206
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2007,8.354
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2006,13.267
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2005,31.244
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2004,125.624
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2003,27.337
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2002,11.010
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2001,18.135
15,"Navarra, Comunidad Foral de",Importe total de la inversión en los servicios de suministro,2000,23.482
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2022,4.043
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2020,3.662
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2018,3.370
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2016,3.315
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2014,3.067
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2013,2.744
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2012,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2011,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2010,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2009,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2008,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2007,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2006,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2005,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2004,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2003,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2002,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2001,..
15,"Navarra, Comunidad Foral de",Longitud de la red de suministro (km),2000,..
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2022,113.858
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2020,117.282
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2018,122.753
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2016,136.487
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2014,146.602
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2013,154.091
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2012,154.880
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2011,176.180
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2010,183.420
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2009,187.875
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2008,203.974
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2007,195.794
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2006,189.224
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2005,202.899
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2004,214.180
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2003,213.770
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2002,195.723
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2001,202.231
16,País Vasco,Volumen total de agua registrada y distribuida por tipo de usuario,2000,187.378
16,País Vasco,- Sectores económicos,2022,34.867
16,País Vasco,- Sectores económicos,2020,32.666
16,País Vasco,- Sectores económicos,2018,32.956
16,País Vasco,- Sectores económicos,2016,38.287
16,País Vasco,- Sectores económicos,2014,45.211
16,País Vasco,- Sectores económicos,2013,46.113
16,País Vasco,- Sectores económicos,2012,41.592
16,País Vasco,- Sectores económicos,2011,54.501
16,País Vasco,- Sectores económicos,2010,56.643
16,País Vasco,- Sectores económicos,2009,60.347
16,País Vasco,- Sectores económicos,2008,61.016
16,País Vasco,- Sectores económicos,2007,55.497
16,País Vasco,- Sectores económicos,2006,58.632
16,País Vasco,- Sectores económicos,2005,66.967
16,País Vasco,- Sectores económicos,2004,66.045
16,País Vasco,- Sectores económicos,2003,76.315
16,País Vasco,- Sectores económicos,2002,63.611
16,País Vasco,- Sectores económicos,2001,69.502
16,País Vasco,- Sectores económicos,2000,55.765
16,País Vasco,- Hogares,2022,68.316
16,País Vasco,- Hogares,2020,77.586
16,País Vasco,- Hogares,2018,82.150
16,País Vasco,- Hogares,2016,88.622
16,País Vasco,- Hogares,2014,91.899
16,País Vasco,- Hogares,2013,97.802
16,País Vasco,- Hogares,2012,92.471
16,País Vasco,- Hogares,2011,91.753
16,País Vasco,- Hogares,2010,95.564
16,País Vasco,- Hogares,2009,97.852
16,País Vasco,- Hogares,2008,108.694
16,País Vasco,- Hogares,2007,96.623
16,País Vasco,- Hogares,2006,100.174
16,País Vasco,- Hogares,2005,108.580
16,País Vasco,- Hogares,2004,115.853
16,País Vasco,- Hogares,2003,114.660
16,País Vasco,- Hogares,2002,112.832
16,País Vasco,- Hogares,2001,114.528
16,País Vasco,- Hogares,2000,117.751
16,País Vasco,- Consumos municipales,2022,10.675
16,País Vasco,- Consumos municipales,2020,7.030
16,País Vasco,- Consumos municipales,2018,7.647
16,País Vasco,- Consumos municipales,2016,9.578
16,País Vasco,- Consumos municipales,2014,9.492
16,País Vasco,- Consumos municipales,2013,10.176
16,País Vasco,- Consumos municipales,2012,20.817
16,País Vasco,- Consumos municipales,2011,29.926
16,País Vasco,- Consumos municipales,2010,31.213
16,País Vasco,- Consumos municipales,2009,29.676
16,País Vasco,- Consumos municipales,2008,34.264
16,País Vasco,- Consumos municipales,2007,43.674
16,País Vasco,- Consumos municipales,2006,30.418
16,País Vasco,- Consumos municipales,2005,27.352
16,País Vasco,- Consumos municipales,2004,32.282
16,País Vasco,- Consumos municipales,2003,22.795
16,País Vasco,- Consumos municipales,2002,19.280
16,País Vasco,- Consumos municipales,2001,18.201
16,País Vasco,- Consumos municipales,2000,13.862
16,País Vasco,Importe facturado por el agua suministrada,2022,104.781
16,País Vasco,Importe facturado por el agua suministrada,2020,117.873
16,País Vasco,Importe facturado por el agua suministrada,2018,122.730
16,País Vasco,Importe facturado por el agua suministrada,2016,129.051
16,País Vasco,Importe facturado por el agua suministrada,2014,123.555
16,País Vasco,Importe facturado por el agua suministrada,2013,115.584
16,País Vasco,Importe facturado por el agua suministrada,2012,112.465
16,País Vasco,Importe facturado por el agua suministrada,2011,109.847
16,País Vasco,Importe facturado por el agua suministrada,2010,105.398
16,País Vasco,Importe facturado por el agua suministrada,2009,107.541
16,País Vasco,Importe facturado por el agua suministrada,2008,113.344
16,País Vasco,Importe facturado por el agua suministrada,2007,97.223
16,País Vasco,Importe facturado por el agua suministrada,2006,85.635
16,País Vasco,Importe facturado por el agua suministrada,2005,86.869
16,País Vasco,Importe facturado por el agua suministrada,2004,81.677
16,País Vasco,Importe facturado por el agua suministrada,2003,147.501
16,País Vasco,Importe facturado por el agua suministrada,2002,137.616
16,País Vasco,Importe facturado por el agua suministrada,2001,129.205
16,País Vasco,Importe facturado por el agua suministrada,2000,126.297
16,País Vasco,Importe total de la inversión en los servicios de suministro,2022,8.862
16,País Vasco,Importe total de la inversión en los servicios de suministro,2020,3.001
16,País Vasco,Importe total de la inversión en los servicios de suministro,2018,5.361
16,País Vasco,Importe total de la inversión en los servicios de suministro,2016,2.744
16,País Vasco,Importe total de la inversión en los servicios de suministro,2014,5.434
16,País Vasco,Importe total de la inversión en los servicios de suministro,2013,4.312
16,País Vasco,Importe total de la inversión en los servicios de suministro,2012,5.199
16,País Vasco,Importe total de la inversión en los servicios de suministro,2011,2.452
16,País Vasco,Importe total de la inversión en los servicios de suministro,2010,9.629
16,País Vasco,Importe total de la inversión en los servicios de suministro,2009,7.048
16,País Vasco,Importe total de la inversión en los servicios de suministro,2008,6.570
16,País Vasco,Importe total de la inversión en los servicios de suministro,2007,4.636
16,País Vasco,Importe total de la inversión en los servicios de suministro,2006,3.165
16,País Vasco,Importe total de la inversión en los servicios de suministro,2005,3.704
16,País Vasco,Importe total de la inversión en los servicios de suministro,2004,4.948
16,País Vasco,Importe total de la inversión en los servicios de suministro,2003,1.285
16,País Vasco,Importe total de la inversión en los servicios de suministro,2002,2.196
16,País Vasco,Importe total de la inversión en los servicios de suministro,2001,13.344
16,País Vasco,Importe total de la inversión en los servicios de suministro,2000,1.965
16,País Vasco,Longitud de la red de suministro (km),2022,8.497
16,País Vasco,Longitud de la red de suministro (km),2020,13.005
16,País Vasco,Longitud de la red de suministro (km),2018,12.938
16,País Vasco,Longitud de la red de suministro (km),2016,12.750
16,País Vasco,Longitud de la red de suministro (km),2014,12.208
16,País Vasco,Longitud de la red de suministro (km),2013,13.157
16,País Vasco,Longitud de la red de suministro (km),2012,..
16,País Vasco,Longitud de la red de suministro (km),2011,..
16,País Vasco,Longitud de la red de suministro (km),2010,..
